,id,full_name,first_name,last_name,is_active
562,76306,Jack Burmaster,Jack,Burmaster,False
563,76307,David Burns,David,Burns,False
564,76308,Evers Burns,Evers,Burns,False
565,76309,Jim Burns,Jim,Burns,False
566,197,Scott Burrell,Scott,Burrell,False
567,76311,Art Burris,Art,Burris,False
568,675,Junior Burrough,Junior,Burrough,False
569,76313,Bob Burrow,Bob,Burrow,False
570,1629126,Deonte Burton,Deonte,Burton,True
571,76314,Ed Burton,Ed,Burton,False
572,416,Willie Burton,Willie,Burton,False
573,76316,Steve Burtt,Steve,Burtt,False
574,76317,Don Buse,Don,Buse,False
575,202221,Brian Butch,Brian,Butch,False
576,76318,Donnie Butcher,Donnie,Butcher,False
577,76319,Al Butler,Al,Butler,False
578,2406,Caron Butler,Caron,Butler,False
579,202364,Da'Sean Butler,Da'Sean,Butler,False
580,76320,Greg Butler,Greg,Butler,False
581,2866,Jackie Butler,Jackie,Butler,False
582,202710,Jimmy Butler,Jimmy,Butler,True
583,348,Mitchell Butler,Mitchell,Butler,False
584,2446,Rasual Butler,Rasual,Butler,False
585,202779,Dwight Buycks,Dwight,Buycks,False
586,201182,Derrick Byars,Derrick,Byars,False
587,101115,Andrew Bynum,Andrew,Bynum,False
588,101198,Will Bynum,Will,Bynum,False
589,76321,Marty Byrnes,Marty,Byrnes,False
590,76322,Tommy Byrnes,Tommy,Byrnes,False
591,76323,Mike Bytzura,Mike,Bytzura,False
592,2560,Zarko Cabarkapa,Zarko,Cabarkapa,False
593,76324,Barney Cable,Barney,Cable,False
594,203998,Bruno Caboclo,Bruno,Caboclo,True
595,1629719,Devontae Cacok,Devontae,Cacok,True
596,679,Jason Caffey,Jason,Caffey,False
597,262,Michael Cage,Michael,Cage,False
598,76326,Gerry Calabrese,Gerry,Calabrese,False
599,201979,Nick Calathes,Nick,Calathes,False
600,101181,Jose Calderon,Jose,Calderon,False
601,154,Adrian Caldwell,Adrian,Caldwell,False
602,76328,Jim Caldwell,Jim,Caldwell,False
603,76329,Joe Caldwell,Joe,Caldwell,False
604,203484,Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,True
605,76331,Bill Calhoun,Bill,Calhoun,False
606,76330,Corky Calhoun,Corky,Calhoun,False
607,76332,Demetrius Calip,Demetrius,Calip,False
608,76333,Tom Callahan,Tom,Callahan,False
609,76334,Rick Calloway,Rick,Calloway,False
610,76335,Ernie Calverley,Ernie,Calverley,False
611,76336,Mack Calvin,Mack,Calvin,False
612,76337,Dexter Cambridge,Dexter,Cambridge,False
613,948,Marcus Camby,Marcus,Camby,False
614,922,Elden Campbell,Elden,Campbell,False
615,76338,Tony Campbell,Tony,Campbell,False
616,203477,Isaiah Canaan,Isaiah,Canaan,False
617,1628427,Vlatko Cancar,Vlatko,Cancar,True
618,76339,Larry Cannon,Larry,Cannon,False
619,203991,Clint Capela,Clint,Capela,True
620,202382,Derrick Caracter,Derrick,Caracter,False
621,2073,Brian Cardinal,Brian,Cardinal,False
622,76340,Howie Carl,Howie,Carl,False
623,76341,Chet Carlisle,Chet,Carlisle,False
624,2367,Geno Carlisle,Geno,Carlisle,False
625,76342,Rick Carlisle,Rick,Carlisle,False
626,76343,Al Carlson,Al,Carlson,False
627,76344,Don Carlson,Don,Carlson,False
628,76345,Bob Carney,Bob,Carney,False
629,200760,Rodney Carney,Rodney,Carney,False
630,76346,Bob Carpenter,Bob,Carpenter,False
631,156,Antoine Carr,Antoine,Carr,False
632,76348,Austin Carr,Austin,Carr,False
633,713,Chris Carr,Chris,Carr,False
634,1757,Cory Carr,Cory,Carr,False
635,76350,Kenny Carr,Kenny,Carr,False
636,76351,M.L. Carr,M.L.,Carr,False
637,76352,Bob Carrington,Bob,Carrington,False
638,201960,DeMarre Carroll,DeMarre,Carroll,True
639,76353,Joe Barry Carroll,Joe Barry,Carroll,False
640,2679,Matt Carroll,Matt,Carroll,False
641,1131,Jimmy Carruth,Jimmy,Carruth,False
642,1853,Anthony Carter,Anthony,Carter,False
643,76355,Butch Carter,Butch,Carter,False
644,76356,Fred Carter,Fred,Carter,False
645,76357,George Carter,George,Carter,False
646,76358,Howard Carter,Howard,Carter,False
647,76359,Jake Carter,Jake,Carter,False
648,1628975,Jevon Carter,Jevon,Carter,True
649,2466,Maurice Carter,Maurice,Carter,False
650,76360,Reggie Carter,Reggie,Carter,False
651,76361,Ron Carter,Ron,Carter,False
652,1713,Vince Carter,Vince,Carter,True
653,1628976,Wendell Carter Jr.,Wendell,Carter Jr.,True
654,203487,Michael Carter-Williams,Michael,Carter-Williams,True
655,76362,Bill Cartwright,Bill,Cartwright,False
656,76363,Jay Carty,Jay,Carty,False
657,1627936,Alex Caruso,Alex,Caruso,True
658,76364,Cornelius Cash,Cornelius,Cash,False
659,208,Sam Cassell,Sam,Cassell,False
660,201956,Omri Casspi,Omri,Casspi,False
661,76365,Harvey Catchings,Harvey,Catchings,False
662,767,Terry Catledge,Terry,Catledge,False
663,76367,Sid Catlett,Sid,Catlett,False
664,1509,Kelvin Cato,Kelvin,Cato,False
665,76368,Bobby Cattage,Bobby,Cattage,False
666,1626161,Willie Cauley-Stein,Willie,Cauley-Stein,True
667,1628505,Troy Caupain,Troy,Caupain,False
668,190,Duane Causwell,Duane,Causwell,False
669,1628463,Tyler Cavanaugh,Tyler,Cavanaugh,False
670,76370,Ron Cavenall,Ron,Cavenall,False
671,76,Cedric Ceballos,Cedric,Ceballos,False
672,1911,John Celestand,John,Celestand,False
673,76373,Al Cervi,Al,Cervi,False
674,2763,Lionel Chalmers,Lionel,Chalmers,False
675,201596,Mario Chalmers,Mario,Chalmers,False
676,76374,Bill Chamberlain,Bill,Chamberlain,False
677,76375,Wilt Chamberlain,Wilt,Chamberlain,False
678,76376,Jerry Chambers,Jerry,Chambers,False
679,1472,Tom Chambers,Tom,Chambers,False
680,76378,Mike Champion,Mike,Champion,False
681,2199,Tyson Chandler,Tyson,Chandler,True
682,201163,Wilson Chandler,Wilson,Chandler,True
683,76379,Don Chaney,Don,Chaney,False
684,76380,John Chaney,John,Chaney,False
685,364,Rex Chapman,Rex,Chapman,False
686,76382,Len Chappell,Len,Chappell,False
687,76383,Ken Charles,Ken,Charles,False
688,76384,Lorenzo Charles,Lorenzo,Charles,False
689,1629147,Joe Chealey,Joe,Chealey,False
690,384,Calbert Cheaney,Calbert,Cheaney,False
691,1629597,Zylan Cheatham,Zylan,Cheatham,True
692,76385,Maurice Cheeks,Maurice,Cheeks,False
693,76386,Phil Chenier,Phil,Chenier,False
694,203805,Will Cherry,Will,Cherry,False
695,76387,Derrick Chievous,Derrick,Chievous,False
696,432,Pete Chilcutt,Pete,Chilcutt,False
697,2735,Josh Childress,Josh,Childress,False
698,719,Randolph Childress,Randolph,Childress,False
699,164,Chris Childs,Chris,Childs,False
700,1629185,Chris Chiozza,Chris,Chiozza,True
701,76391,Leroy Chollet,Leroy,Chollet,False
702,76392,Jim Chones,Jim,Chones,False
703,1627737,Marquese Chriss,Marquese,Chriss,True
704,76393,Fred Christ,Fred,Christ,False
705,76394,Cal Christensen,Cal,Christensen,False
706,76395,Bob Christian,Bob,Christian,False
707,57,Doug Christie,Doug,Christie,False
708,202091,Dionte Christmas,Dionte,Christmas,False
709,1626176,Rakeem Christmas,Rakeem,Christmas,False
710,203902,Semaj Christon,Semaj,Christon,False
711,203565,Patrick Christopher,Patrick,Christopher,False
712,928,Robert Churchwell,Robert,Churchwell,False
713,76397,Archie Clark,Archie,Clark,False
714,76398,Carlos Clark,Carlos,Clark,False
715,201947,Earl Clark,Earl,Clark,False
716,1629109,Gary Clark,Gary,Clark,True
717,203546,Ian Clark,Ian,Clark,False
718,1721,Keon Clark,Keon,Clark,False
719,1629634,Brandon Clarke,Brandon,Clarke,True
720,1626262,Coty Clarke,Coty,Clarke,False
721,203903,Jordan Clarkson,Jordan,Clarkson,True
722,1628492,Gian Clavell,Gian,Clavell,False
723,201964,Victor Claver,Victor,Claver,False
724,1127,Charles Claxton,Charles,Claxton,False
725,1629651,Nicolas Claxton,Nicolas,Claxton,True
726,2049,Speedy Claxton,Speedy,Claxton,False
727,76402,Jim Cleamons,Jim,Cleamons,False
728,2043,Mateen Cleaves,Mateen,Cleaves,False
729,76403,John Clemens,John,Clemens,False
730,1629598,Chris Clemons,Chris,Clemons,True
731,1628499,Antonius Cleveland,Antonius,Cleveland,True
732,76404,Nat Clifton,Nat,Clifton,False
733,76406,Bill Closs,Bill,Closs,False
734,1569,Keith Closs,Keith,Closs,False
735,76407,Paul Cloyd,Paul,Cloyd,False
736,76408,Marion Cluggish,Marion,Cluggish,False
737,76409,Ben Clyde,Ben,Clyde,False
738,1629599,Amir Coffey,Amir,Coffey,True
739,76410,Richard Coffey,Richard,Coffey,False
740,76411,Fred Cofield,Fred,Cofield,False
741,715,John Coker,John,Coker,False
742,202708,Norris Cole,Norris,Cole,False
743,76412,Ben Coleman,Ben,Coleman,False
744,934,Derrick Coleman,Derrick,Coleman,False
745,76413,E.C. Coleman,E.C.,Coleman,False
746,76414,Jack Coleman,Jack,Coleman,False
747,76415,Norris Coleman,Norris,Coleman,False
748,902,Bimbo Coles,Bimbo,Coles,False
749,2044,Jason Collier,Jason,Collier,False
750,76416,Art Collins,Art,Collins,False
751,76418,Don Collins,Don,Collins,False
752,76421,Doug Collins,Doug,Collins,False
753,1530,James Collins,James,Collins,False
754,2260,Jarron Collins,Jarron,Collins,False
755,2215,Jason Collins,Jason,Collins,False
756,76419,Jimmy Collins,Jimmy,Collins,False
757,1628381,John Collins,John,Collins,True
758,200776,Mardy Collins,Mardy,Collins,False
759,202395,Sherron Collins,Sherron,Collins,False
760,1628380,Zach Collins,Zach,Collins,True
761,1627858,Kyle Collinsworth,Kyle,Collinsworth,False
762,201954,Darren Collison,Darren,Collison,False
763,2555,Nick Collison,Nick,Collison,False
764,76422,Joe Colone,Joe,Colone,False
765,1629045,Bonzie Colson,Bonzie,Colson,False
766,2173,Sean Colson,Sean,Colson,False
767,306,Steve Colter,Steve,Colter,False
768,76425,Leroy Combs,Leroy,Combs,False
769,76426,Dallas Comegys,Dallas,Comegys,False
770,76427,Larry Comley,Larry,Comley,False
771,76428,Gene Conley,Gene,Conley,False
772,201144,Mike Conley,Mike,Conley,True
773,76429,Ed Conlin,Ed,Conlin,False
774,55,Marty Conlon,Marty,Conlon,False
775,1626192,Pat Connaughton,Pat,Connaughton,True
776,76431,Lester Conner,Lester,Conner,False
777,76432,Chuck Connors,Chuck,Connors,False
778,101215,Will Conroy,Will,Conroy,False
779,76433,Anthony Cook,Anthony,Cook,False
780,76434,Bert Cook,Bert,Cook,False
781,76438,Bobby Cook,Bobby,Cook,False
782,2567,Brian Cook,Brian,Cook,False
783,201161,Daequan Cook,Daequan,Cook,False
784,76435,Darwin Cook,Darwin,Cook,False
785,76436,Jeff Cook,Jeff,Cook,False
786,76437,Norm Cook,Norm,Cook,False
787,2241,Omar Cook,Omar,Cook,False
788,1626188,Quinn Cook,Quinn,Cook,True
789,1629076,Tyler Cook,Tyler,Cook,True
790,1628429,Charles Cooke,Charles,Cooke,False
791,76439,David Cooke,David,Cooke,False
792,76440,Joe Cooke,Joe,Cooke,False
793,204022,Jack Cooley,Jack,Cooley,False
794,76442,Chuck Cooper,Chuck,Cooper,False
795,1030,Duane Cooper,Duane,Cooper,False
796,76443,Joe Cooper,Joe,Cooper,False
797,76444,Michael Cooper,Michael,Cooper,False
798,76441,Wayne Cooper,Wayne,Cooper,False
799,76446,Tom Copa,Tom,Copa,False
800,203142,Chris Copeland,Chris,Copeland,False
801,76447,Hollis Copeland,Hollis,Copeland,False
802,76448,Lanard Copeland,Lanard,Copeland,False
803,895,Tyrone Corbin,Tyrone,Corbin,False
804,76450,Chris Corchiani,Chris,Corchiani,False
805,76451,Ken Corley,Ken,Corley,False
806,76452,Ray Corley,Ray,Corley,False
807,76453,Dave Corzine,Dave,Corzine,False
808,76454,Larry Costello,Larry,Costello,False
809,1627856,Matt Costello,Matt,Costello,False
810,203955,Bryce Cotton,Bryce,Cotton,False
811,76456,Jack Cotton,Jack,Cotton,False
812,1526,James Cotton,James,Cotton,False
813,76457,John Coughran,John,Coughran,False
814,76458,Mel Counts,Mel,Counts,False
815,76459,Steve Courtin,Steve,Courtin,False
816,1432,Joe Courtney,Joe,Courtney,False
817,202408,Marcus Cousin,Marcus,Cousin,False
818,202326,DeMarcus Cousins,DeMarcus,Cousins,True
819,600003,Bob Cousy,Bob,Cousy,False
820,203496,Robert Covington,Robert,Covington,True
821,76462,Dave Cowens,Dave,Cowens,False
822,76463,John Cox,John,Cox,False
823,76464,Johnny Cox,Johnny,Cox,False
824,76465,Wesley Cox,Wesley,Cox,False
825,203459,Allen Crabbe,Allen,Crabbe,True
826,1628470,Torrey Craig,Torrey,Craig,True
827,1544,Chris Crawford,Chris,Crawford,False
828,76466,Freddie Crawford,Freddie,Crawford,False
829,2037,Jamal Crawford,Jamal,Crawford,False
830,201621,Joe Crawford,Joe,Crawford,False
831,202348,Jordan Crawford,Jordan,Crawford,False
832,1628249,Mitchell Creek,Mitchell,Creek,False
833,76468,Jim Creighton,Jim,Creighton,False
834,76469,Ron Crevier,Ron,Crevier,False
835,76470,Hal Crisler,Hal,Crisler,False
836,2343,Joe Crispin,Joe,Crispin,False
837,76471,Charlie Criss,Charlie,Criss,False
838,76472,Winston Crite,Winston,Crite,False
839,201159,Javaris Crittenton,Javaris,Crittenton,False
840,76473,Dillard Crocker,Dillard,Crocker,False
841,76474,Jeffrey Crompton,Jeffrey,Crompton,False
842,76475,Terry Crosby,Terry,Crosby,False
843,1506,Austin Croshere,Austin,Croshere,False
844,76476,Jeff Cross,Jeff,Cross,False
845,76477,Pete Cross,Pete,Cross,False
846,76478,Russell Cross,Russell,Cross,False
847,76479,Francis Crossin,Francis,Crossin,False
848,180,John Crotty,John,Crotty,False
849,76481,Mark Crow,Mark,Crow,False
850,76482,Corey Crowder,Corey,Crowder,False
851,203109,Jae Crowder,Jae,Crowder,True
852,1629633,Jarrett Culver,Jarrett,Culver,True
853,76483,Pat Cummings,Pat,Cummings,False
854,187,Terry Cummings,Terry,Cummings,False
855,1907,Vonteego Cummings,Vonteego,Cummings,False
856,76487,Billy Cunningham,Billy,Cunningham,False
857,201967,Dante Cunningham,Dante,Cunningham,False
858,76485,Dick Cunningham,Dick,Cunningham,False
859,203099,Jared Cunningham,Jared,Cunningham,False
860,1061,William Cunningham,William,Cunningham,False
861,76488,Radisav Curcic,Radisav,Curcic,False
862,76489,Armand Cure,Armand,Cure,False
863,940,Earl Cureton,Earl,Cureton,False
864,223,Bill Curley,Bill,Curley,False
865,76492,Fran Curran,Fran,Curran,False
866,209,Dell Curry,Dell,Curry,False
867,2201,Eddy Curry,Eddy,Curry,False
868,201191,JamesOn Curry,JamesOn,Curry,False
869,688,Michael Curry,Michael,Curry,False
870,203552,Seth Curry,Seth,Curry,True
871,201939,Stephen Curry,Stephen,Curry,True
872,687,Rastko Cvetkovic,Rastko,Cvetkovic,False
873,76505,Mike D'Antoni,Mike,D'Antoni,False
874,76496,Ed Dahler,Ed,Dahler,False
875,76497,Quintin Dailey,Quintin,Dailey,False
876,2223,Samuel Dalembert,Samuel,Dalembert,False
877,76498,Howie Dallmar,Howie,Dallmar,False
878,956,Erick Dampier,Erick,Dampier,False
879,76499,Lou Dampier,Lou,Dampier,False
880,76500,Bob Dandridge,Bob,Dandridge,False
881,1498,Antonio Daniels,Antonio,Daniels,False
882,2845,Erik Daniels,Erik,Daniels,False
883,1380,Lloyd Daniels,Lloyd,Daniels,False
884,2605,Marquis Daniels,Marquis,Daniels,False
885,76502,Mel Daniels,Mel,Daniels,False
886,203584,Troy Daniels,Troy,Daniels,True
887,390,Sasha Danilovic,Sasha,Danilovic,False
888,76504,Adrian Dantley,Adrian,Dantley,False
889,76506,Henry Darcey,Henry,Darcey,False
890,76507,Jimmy Darden,Jimmy,Darden,False
891,212,Yinka Dare,Yinka,Dare,False
892,76509,Jesse Dark,Jesse,Dark,False
893,76511,Jimmy Darrow,Jimmy,Darrow,False
894,203540,Gigi Datome,Gigi,Datome,False
895,921,Brad Daugherty,Brad,Daugherty,False
896,1600,Kornel David,Kornel,David,False
897,201176,Jermareo Davidson,Jermareo,Davidson,False
898,76514,Bob Davies,Bob,Davies,False
899,203561,Brandon Davies,Brandon,Davies,False
900,203076,Anthony Davis,Anthony,Davis,True
901,213,Antonio Davis,Antonio,Davis,False
902,76515,Aubrey Davis,Aubrey,Davis,False
903,1884,Baron Davis,Baron,Davis,False
904,989,Ben Davis,Ben,Davis,False
905,76538,Bill Davis,Bill,Davis,False
906,76533,Bob Davis,Bob,Davis,False
907,76516,Brad Davis,Brad,Davis,False
908,76517,Brian Davis,Brian,Davis,False
909,76518,Charlie Davis,Charlie,Davis,False
910,76519,Charlie Davis,Charlie,Davis,False
911,905,Dale Davis,Dale,Davis,False
912,1627738,Deyonta Davis,Deyonta,Davis,False
913,76521,Double D Davis,Double D,Davis,False
914,202334,Ed Davis,Ed,Davis,True
915,76522,Edward Davis,Edward,Davis,False
916,1023,Emanual Davis,Emanual,Davis,False
917,201175,Glen Davis,Glen,Davis,False
918,76523,Harry Davis,Harry,Davis,False
919,93,Hubert Davis,Hubert,Davis,False
920,76524,James Davis,James,Davis,False
921,76525,Jim Davis,Jim,Davis,False
922,76526,Johnny Davis,Johnny,Davis,False
923,2668,Josh Davis,Josh,Davis,False
924,707,Mark Davis,Mark,Davis,False
925,76528,Mark Davis,Mark,Davis,False
926,76529,Mel Davis,Mel,Davis,False
927,76530,Michael Davis,Michael,Davis,False
928,76531,Mike Davis,Mike,Davis,False
929,76520,Monti Davis,Monti,Davis,False
930,200781,Paul Davis,Paul,Davis,False
931,76532,Ralph Davis,Ralph,Davis,False
932,1729,Ricky Davis,Ricky,Davis,False
933,76534,Ron Davis,Ron,Davis,False
934,1629056,Terence Davis,Terence,Davis,True
935,426,Terry Davis,Terry,Davis,False
936,1629093,Tyler Davis,Tyler,Davis,False
937,76536,Walt Davis,Walt,Davis,False
938,1453,Walter Davis,Walter,Davis,False
939,203958,Andre Dawkins,Andre,Dawkins,False
940,76539,Darryl Dawkins,Darryl,Dawkins,False
941,1008,Johnny Dawkins,Johnny,Dawkins,False
942,76541,Paul Dawkins,Paul,Dawkins,False
943,1626183,Branden Dawson,Branden,Dawson,False
944,201286,Eric Dawson,Eric,Dawson,False
945,76542,Tony Dawson,Tony,Dawson,False
946,103,Todd Day,Todd,Day,False
947,201948,Austin Daye,Austin,Daye,False
948,76543,Darren Daye,Darren,Daye,False
949,201986,Nando De Colo,Nando,De Colo,False
950,76545,Dave DeBusschere,Dave,DeBusschere,False
951,692,Andrew DeClercq,Andrew,DeClercq,False
952,76551,Nate DeLong,Nate,DeLong,False
953,201942,DeMar DeRozan,DeMar,DeRozan,True
954,76562,Hank DeZonie,Hank,DeZonie,False
955,76544,Greg Deane,Greg,Deane,False
956,203473,Dewayne Dedmon,Dewayne,Dedmon,True
957,76546,Archie Dees,Archie,Dees,False
958,143,Terry Dehere,Terry,Dehere,False
959,76548,Red Dehnert,Red,Dehnert,False
960,1626214,Bryce Dejean-Jones,Bryce,Dejean-Jones,False
961,1626155,Sam Dekker,Sam,Dekker,False
962,219,Vinny Del Negro,Vinny,Del Negro,False
963,1627098,Malcolm Delaney,Malcolm,Delaney,False
964,183,Bison Dele,Bison,Dele,False
965,2568,Carlos Delfino,Carlos,Delfino,False
966,1629116,Angel Delgado,Angel,Delgado,False
967,960,Tony Delk,Tony,Delk,False
968,203521,Matthew Dellavedova,Matthew,Dellavedova,True
969,76552,Fennis Dembo,Fennis,Dembo,False
970,76553,Larry Demic,Larry,Demic,False
971,725,Dell Demps,Dell,Demps,False
972,76555,George Dempsey,George,Dempsey,False
973,2736,Luol Deng,Luol,Deng,False
974,76556,Kenny Dennard,Kenny,Dennard,False
975,76557,Blaine Denning,Blaine,Denning,False
976,202458,Justin Dentmon,Justin,Dentmon,False
977,76558,Randy Denton,Randy,Denton,False
978,76559,Rod Derline,Rod,Derline,False
979,1629094,Marcus Derrickson,Marcus,Derrickson,False
980,76560,Dave Deutsch,Dave,Deutsch,False
981,76561,Walter Devlin,Walter,Devlin,False
982,76568,Ernie DiGregorio,Ernie,DiGregorio,False
983,1628978,Donte DiVincenzo,Donte,DiVincenzo,True
984,1760,Derrick Dial,Derrick,Dial,False
985,1627767,Cheick Diallo,Cheick,Diallo,True
986,1628977,Hamidou Diallo,Hamidou,Diallo,True
987,2564,Boris Diaw,Boris,Diaw,False
988,200821,Yakhouba Diawara,Yakhouba,Diawara,False
989,200799,Guillermo Diaz,Guillermo,Diaz,False
990,2424,Dan Dickau,Dan,Dickau,False
991,2079,Kaniel Dickens,Kaniel,Dickens,False
992,76563,Henry Dickerson,Henry,Dickerson,False
993,1722,Michael Dickerson,Michael,Dickerson,False
994,76564,Derrek Dickey,Derrek,Dickey,False
995,76565,Dick Dickey,Dick,Dickey,False
996,101143,Travis Diener,Travis,Diener,False
997,203476,Gorgui Dieng,Gorgui,Dieng,True
998,76566,Connie Dierking,Connie,Dierking,False
999,76567,Coby Dietrick,Coby,Dietrick,False
1000,76569,Mickey Dillard,Mickey,Dillard,False
1001,76570,Bob Dille,Bob,Dille,False
1002,76571,John Dillon,John,Dillon,False
1003,76574,Byron Dinkins,Byron,Dinkins,False
1004,76575,Jackie Dinkins,Jackie,Dinkins,False
1005,76576,Bill Dinwiddie,Bill,Dinwiddie,False
1006,203915,Spencer Dinwiddie,Spencer,Dinwiddie,True
1007,101113,Ike Diogu,Ike,Diogu,False
1008,2205,DeSagana Diop,DeSagana,Diop,False
1009,76577,Terry Dischinger,Terry,Dischinger,False
1010,76578,Fred Diute,Fred,Diute,False
1011,124,Vlade Divac,Vlade,Divac,False
1012,2413,Juan Dixon,Juan,Dixon,False
1013,1059,Aleksandar Djordjevic,Aleksandar,Djordjevic,False
1014,76580,Earl Dodd,Earl,Dodd,False
1015,1720,Michael Doleac,Michael,Doleac,False
1016,76581,Joe Dolhon,Joe,Dolhon,False
1017,76582,Bob Doll,Bob,Doll,False
1018,76583,James Donaldson,James,Donaldson,False
1019,1629029,Luka Doncic,Luka,Doncic,True
1020,76584,Bob Donham,Bob,Donham,False
1021,76586,Billy Donovan,Billy,Donovan,False
1022,76585,Harry Donovan,Harry,Donovan,False
1023,2039,Keyon Dooling,Keyon,Dooling,False
1024,76587,Jacky Dorsey,Jacky,Dorsey,False
1025,201595,Joey Dorsey,Joey,Dorsey,False
1026,1628416,Tyler Dorsey,Tyler,Dorsey,False
1027,1629652,Luguentz Dort,Luguentz,Dort,True
1028,1628422,Damyean Dotson,Damyean,Dotson,True
1029,200763,Quincy Douby,Quincy,Douby,False
1030,76588,Bruce Douglas,Bruce,Douglas,False
1031,76589,John Douglas,John,Douglas,False
1032,76590,Leon Douglas,Leon,Douglas,False
1033,428,Sherman Douglas,Sherman,Douglas,False
1034,201962,Toney Douglas,Toney,Douglas,False
1035,201604,Chris Douglas-Roberts,Chris,Douglas-Roberts,False
1036,1629635,Sekou Doumbouya,Sekou,Doumbouya,True
1037,76592,Lloyd Dove,Lloyd,Dove,False
1038,202220,Zabian Dowdell,Zabian,Dowdell,False
1039,76593,Bill Downey,Bill,Downey,False
1040,76594,Steve Downing,Steve,Downing,False
1041,76595,Danny Doyle,Danny,Doyle,False
1042,1628495,Milton Doyle,Milton,Doyle,False
1043,1628408,PJ Dozier,PJ,Dozier,True
1044,76596,Terry Dozier,Terry,Dozier,False
1045,201609,Goran Dragic,Goran,Dragic,True
1046,204054,Zoran Dragic,Zoran,Dragic,False
1047,1068,Greg Dreiling,Greg,Dreiling,False
